

############################ Log - Start ############################
# Log initialized at: 10/21/13 16:48:19
Time	Real temperature	Average temperature	Setpoint temperature
25.866	19.800	19.862	20.000
26.934	19.900	19.862	20.000
28.053	19.900	19.863	20.000
29.087	20.000	19.866	20.000
30.149	19.900	19.865	20.000

# Log finished at: 10/22/13 12:58:14
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 12:58:20
Time	Real temperature	Average temperature	Setpoint temperature
0.000	19.700	19.700	20.000
1.152	19.800	19.750	20.000
2.222	19.800	19.775	20.000
3.254	19.700	19.750	20.000
4.313	19.800	19.750	20.000
5.346	20.100	19.790	20.000
6.392	20.100	19.842	20.000
7.425	20.100	19.862	20.000
8.545	20.200	19.907	20.000
9.590	20.100	19.935	20.000
10.651	20.300	19.974	20.000
11.707	20.400	20.005	20.000
12.770	20.200	20.026	20.000
13.829	20.200	20.040	20.000

# Log finished at: 10/22/13 12:58:35
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 12:58:36
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.100	20.100	20.000
1.094	20.100	20.100	20.000
2.138	20.200	20.150	20.000
3.198	20.100	20.133	20.000
4.268	20.000	20.113	20.000
5.336	19.900	20.070	20.000
6.410	19.800	20.042	20.000
7.469	19.900	20.031	20.000
8.494	20.100	20.033	20.000
9.547	19.900	20.024	20.000
10.579	19.800	20.000	20.000
11.645	20.000	19.995	20.000
12.744	20.000	19.995	20.000
13.793	20.100	20.000	20.000
14.858	20.100	20.008	20.000
15.906	20.000	20.007	20.000
16.950	20.000	20.007	20.000
17.989	20.200	20.016	20.000
19.045	20.100	20.018	20.000
20.144	20.000	20.017	20.000
21.190	20.000	20.019	20.000
22.245	20.000	20.018	20.000
23.289	20.000	20.017	20.000
24.395	20.000	20.019	20.000
25.497	20.000	20.016	20.000
26.567	20.000	20.015	20.000
27.611	19.900	20.010	20.000
28.657	19.900	20.006	20.000
29.749	19.900	20.000	20.000
30.780	20.000	20.000	20.000
31.896	19.900	19.998	20.000
32.980	19.900	19.997	20.000
34.032	19.800	19.990	20.000

# Log finished at: 10/22/13 12:59:11
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:02:18
Time	Motor position	Loop motor position
1.000	0.000	0.000
2.000	1.000	0.000
3.000	2.000	0.000
4.000	3.000	0.000
5.000	4.000	0.000
6.000	5.000	0.000
7.000	6.000	0.000
8.000	7.000	0.000
9.000	8.000	0.000
10.000	9.000	0.000
11.000	10.000	0.000
12.000	11.000	0.000
13.000	0.000	0.100
14.000	1.000	0.100
15.000	2.000	0.100
16.000	3.000	0.100
17.000	4.000	0.100
18.000	5.000	0.100
19.000	6.000	0.100
20.000	7.000	0.100
21.000	8.000	0.100
22.000	9.000	0.100
23.000	10.000	0.100
24.000	11.000	0.100
25.000	0.000	0.200
26.000	1.000	0.200
27.000	2.000	0.200
28.000	3.000	0.200
29.000	4.000	0.200
30.000	5.000	0.200
31.000	6.000	0.200
32.000	7.000	0.200
33.000	8.000	0.200
34.000	9.000	0.200
35.000	10.000	0.200
36.000	11.000	0.200
37.000	0.000	0.300
38.000	1.000	0.300
39.000	2.000	0.300
40.000	3.000	0.300
41.000	4.000	0.300
42.000	5.000	0.300
43.000	6.000	0.300
44.000	7.000	0.300
45.000	8.000	0.300
46.000	9.000	0.300
47.000	10.000	0.300
48.000	11.000	0.300
49.000	0.000	0.400
50.000	1.000	0.400
51.000	2.000	0.400
52.000	3.000	0.400
53.000	4.000	0.400
54.000	5.000	0.400
55.000	6.000	0.400
56.000	7.000	0.400
57.000	8.000	0.400
58.000	9.000	0.400
59.000	10.000	0.400
60.000	11.000	0.400
61.000	0.000	0.500
62.000	1.000	0.500
63.000	2.000	0.500
64.000	3.000	0.500
65.000	4.000	0.500
66.000	5.000	0.500
67.000	6.000	0.500
68.000	7.000	0.500
69.000	8.000	0.500
70.000	9.000	0.500
71.000	10.000	0.500
72.000	11.000	0.500
73.000	0.000	0.600
74.000	1.000	0.600
75.000	2.000	0.600
76.000	3.000	0.600
77.000	4.000	0.600
78.000	5.000	0.600
79.000	6.000	0.600
80.000	7.000	0.600
81.000	8.000	0.600
82.000	9.000	0.600
83.000	10.000	0.600
84.000	11.000	0.600
85.000	0.000	0.700
86.000	1.000	0.700
87.000	2.000	0.700
88.000	3.000	0.700
89.000	4.000	0.700
90.000	5.000	0.700
91.000	6.000	0.700
92.000	7.000	0.700
93.000	8.000	0.700
94.000	9.000	0.700
95.000	10.000	0.700
96.000	11.000	0.700
97.000	0.000	0.800
98.000	1.000	0.800
99.000	2.000	0.800
100.000	3.000	0.800
101.000	4.000	0.800
102.000	5.000	0.800
103.000	6.000	0.800
104.000	7.000	0.800
105.000	8.000	0.800
106.000	9.000	0.800
107.000	10.000	0.800
108.000	11.000	0.800
109.000	0.000	0.900
110.000	1.000	0.900
111.000	2.000	0.900
112.000	3.000	0.900
113.000	4.000	0.900
114.000	5.000	0.900
115.000	6.000	0.900
116.000	7.000	0.900
117.000	8.000	0.900
118.000	9.000	0.900
119.000	10.000	0.900
120.000	11.000	0.900
121.000	0.000	1.000
122.000	1.000	1.000
123.000	2.000	1.000
124.000	3.000	1.000
125.000	4.000	1.000
126.000	5.000	1.000
127.000	6.000	1.000
128.000	7.000	1.000
129.000	8.000	1.000
130.000	9.000	1.000
131.000	10.000	1.000
132.000	11.000	1.000

# Log finished at: 10/22/13 13:03:11
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:03:44
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.100	20.100	20.000
1.128	20.000	20.033	20.000
2.170	20.000	20.025	20.000
3.204	20.000	20.017	20.000
3.773	20.000	20.014	20.000
4.325	19.900	20.000	20.000
4.862	19.900	19.989	20.000
5.422	19.800	19.970	20.000
5.972	20.000	19.973	20.000
6.512	19.900	19.967	20.000
7.068	20.000	19.969	20.000
7.693	19.900	19.964	20.000
8.283	19.900	19.960	20.000
8.847	19.900	19.956	20.000
9.379	19.900	19.953	20.000
9.978	19.900	19.950	20.000
10.579	20.100	19.958	20.000
11.119	20.000	19.960	20.000
11.660	19.900	19.957	20.000
12.220	20.000	19.959	20.000
12.834	19.900	19.957	20.000
13.420	19.900	19.954	20.000
13.960	20.000	19.956	20.000
14.566	19.900	19.954	20.000
15.109	19.900	19.952	20.000
15.681	20.000	19.954	20.000
16.235	20.100	19.959	20.000
16.799	20.000	19.960	20.000
17.402	20.000	19.961	20.000
17.974	20.000	19.962	20.000
18.509	20.100	19.967	20.000
19.100	20.000	19.968	20.000
19.653	20.100	19.971	20.000
20.249	20.000	19.972	20.000
20.824	20.000	19.973	20.000
21.363	20.000	19.974	20.000
21.950	20.000	19.974	20.000
22.536	20.000	19.975	20.000
23.068	19.900	19.973	20.000
23.636	19.800	19.969	20.000
24.222	19.800	19.965	20.000
24.813	19.900	19.964	20.000
25.386	19.800	19.960	20.000
25.928	19.900	19.959	20.000
26.486	19.900	19.957	20.000
27.069	20.000	19.958	20.000
27.678	20.100	19.961	20.000
28.230	20.200	19.966	20.000
28.761	20.100	19.969	20.000
29.331	20.000	19.969	20.000
29.920	20.000	19.970	20.000
30.457	19.900	19.969	20.000
31.053	19.900	19.967	20.000
31.604	19.800	19.964	20.000
32.165	19.800	19.961	20.000
32.732	19.800	19.959	20.000
33.287	19.700	19.954	20.000

# Log finished at: 10/22/13 13:04:18
############################ Log - End ############################
33.917	19.800	19.952	20.000

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:07:11
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.100	20.100	20.000
1.133	20.000	20.050	20.000
2.176	19.900	20.000	20.000
3.238	20.100	20.017	20.000
4.290	20.000	20.012	20.000

# Log finished at: 10/22/13 13:07:16
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:12:24
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.100	20.100	20.000
1.113	20.100	20.150	20.000
2.144	20.100	20.125	20.000

# Log finished at: 10/22/13 13:12:27
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:14:19
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.000	20.000	20.000
1.168	20.000	20.000	20.000
2.237	20.000	19.975	20.000
3.336	19.900	19.967	20.000

# Log finished at: 10/22/13 13:14:23
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:15:31
Time	Motor position
1.000	0.000

# Log finished at: 10/22/13 13:15:33
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:15:40
Time	Motor position
1.000	0.000
2.000	0.000
3.000	0.000
4.000	0.000
5.000	0.000
6.000	0.000
7.000	0.000
8.000	0.000
9.000	0.000

# Log finished at: 10/22/13 13:15:42
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:16:10
Time	Motor position
1.000	0.000

# Log finished at: 10/22/13 13:16:10
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:16:16
Time	Motor position
1.000	0.000
2.000	0.000

# Log finished at: 10/22/13 13:16:17
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:23:19
Time	Motor position
1.000	0.000
2.000	0.000
3.000	0.000
4.000	0.000
5.000	0.000
6.000	0.000

# Log finished at: 10/22/13 13:23:21
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:33:55
Time	Motor position
1.000	0.000
2.000	2.000
3.000	4.000
4.000	6.000

# Log finished at: 10/22/13 13:33:56
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:42:53
# Outer loop motor device: tango://has6117b:10000/p02/motor/exp.04
# Inner loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.05
Time	Motor position	Loop motor position
1.000	0.000	0.000
2.000	0.000	0.000
3.000	10.000	0.000
4.000	0.000	0.000
5.000	0.000	0.000
6.000	0.000	1.000
7.000	0.000	1.000
8.000	10.000	1.000
9.000	0.000	1.000
10.000	0.000	1.000
11.000	0.000	2.000
12.000	0.000	2.000
13.000	10.000	2.000
14.000	0.000	2.000
15.000	0.000	2.000

# Log finished at: 10/22/13 13:43:10
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:44:49
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01
Time	Real temperature	Average temperature	Setpoint temperature
0.000	19.900	19.900	20.000
1.125	20.000	19.950	20.000
2.233	20.000	19.950	20.000
3.268	20.100	19.983	20.000
4.369	20.100	20.012	20.000
5.402	20.100	20.040	20.000
6.465	20.100	20.045	20.000
7.614	20.100	20.046	20.000
8.659	20.100	20.053	20.000
9.697	20.000	20.053	20.000
10.765	20.100	20.058	20.000
11.796	20.000	20.057	20.000
12.874	20.100	20.061	20.000
13.918	20.000	20.058	20.000
15.011	19.900	20.046	20.000
16.065	19.900	20.039	20.000
17.109	19.900	20.030	20.000
18.185	20.000	20.029	20.000
19.251	20.100	20.030	20.000
20.352	20.000	20.031	20.000
21.393	20.000	20.030	20.000
22.440	20.000	20.028	20.000
23.514	20.100	20.029	20.000
24.546	20.000	20.029	20.000
25.641	20.100	20.030	20.000
26.689	20.000	20.028	20.000
27.794	20.000	20.025	20.000
28.843	20.200	20.029	20.000
29.944	20.000	20.029	20.000
31.016	20.000	20.028	20.000
32.061	20.000	20.027	20.000
33.155	19.900	20.025	20.000
34.221	19.900	20.020	20.000

# Log finished at: 10/22/13 13:45:24
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:45:58
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.100	20.100	20.000
1.099	20.000	20.050	20.000
2.169	19.900	19.975	20.000
3.210	20.000	19.967	20.000
4.303	20.000	19.963	20.000
5.367	19.900	19.940	20.000
6.411	20.000	19.945	20.000
7.542	19.900	19.946	20.000
8.608	19.800	19.933	20.000
9.701	20.000	19.935	20.000
10.732	20.000	19.937	20.000
11.824	20.000	19.943	20.000
12.862	19.800	19.939	20.000
13.901	19.900	19.937	20.000
15.068	19.800	19.931	20.000
16.112	19.700	19.918	20.000
17.220	19.800	19.910	20.000
18.256	19.900	19.912	20.000
19.341	19.800	19.909	20.000
20.388	19.700	19.903	20.000
21.419	20.000	19.905	20.000
22.586	19.800	19.903	20.000
23.618	19.700	19.893	20.000
24.700	19.800	19.886	20.000
25.732	19.800	19.884	20.000
26.903	19.800	19.880	20.000
27.943	19.700	19.873	20.000
29.018	19.600	19.864	20.000
30.122	19.700	19.856	20.000
31.163	19.600	19.848	20.000
32.261	19.700	19.845	20.000
33.321	19.700	19.840	20.000
34.419	19.900	19.841	20.000
35.464	19.900	19.837	22.000
36.546	19.900	19.837	22.000
37.599	20.000	19.838	22.000
38.682	20.100	19.843	22.000
39.774	20.300	19.853	22.000
40.805	20.500	19.873	22.000
41.899	20.700	19.895	22.000
42.939	20.900	19.912	22.000
44.173	21.500	19.980	22.000
45.200	21.600	20.007	22.000
46.248	21.800	20.065	22.000
47.337	22.000	20.130	22.000
48.370	22.000	20.202	22.000
49.502	22.100	20.275	22.000
50.541	22.100	20.313	22.000
51.683	22.100	20.393	22.000
52.782	21.900	20.467	22.000
53.823	21.700	20.528	22.000
54.939	21.500	20.585	22.000
55.972	21.500	20.640	22.000
57.054	21.600	20.697	22.000
58.086	21.600	20.727	22.000
59.176	21.500	20.787	22.000
60.217	21.400	20.843	22.000
61.299	21.300	20.893	22.000
62.432	21.100	20.940	22.000
63.471	21.200	20.965	22.000
64.599	21.000	21.013	22.000
65.657	21.200	21.062	22.000
66.794	21.200	21.113	22.000
67.875	21.400	21.167	22.000
68.915	21.500	21.225	22.000
70.000	21.700	21.282	22.000
71.031	21.900	21.315	24.000
72.170	21.900	21.380	24.000
73.252	21.900	21.442	24.000
74.347	22.000	21.503	24.000
75.421	22.000	21.558	24.000
76.452	21.900	21.603	24.000
77.592	21.800	21.638	24.000
78.623	21.900	21.663	24.000
79.730	21.900	21.670	24.000
80.805	21.800	21.677	24.000
81.884	22.000	21.680	24.000
82.922	22.300	21.685	24.000
83.956	22.600	21.700	24.000
85.056	23.100	21.717	24.000
86.123	23.700	21.763	24.000
87.222	24.300	21.832	24.000
88.267	24.700	21.922	24.000
89.335	24.800	22.025	24.000
90.427	24.800	22.137	24.000
91.468	24.800	22.192	24.000
92.623	24.500	22.288	24.000
93.708	24.300	22.380	24.000
94.807	24.100	22.468	24.000
95.878	23.900	22.555	24.000
96.909	23.800	22.642	24.000
98.052	23.600	22.725	24.000
99.084	23.600	22.765	24.000
100.223	23.500	22.850	24.000
101.310	23.300	22.922	24.000
102.356	23.200	22.988	24.000
103.387	23.000	23.043	24.000
104.474	23.100	23.097	24.000
105.572	23.100	23.120	24.000
106.657	23.200	23.163	24.000
107.755	23.300	23.208	24.000
108.786	23.400	23.255	24.000
109.876	23.400	23.302	24.000
110.916	23.700	23.358	24.000
111.948	24.000	23.393	24.000
113.040	24.300	23.472	24.000
114.074	24.400	23.557	24.000
115.150	24.400	23.642	24.000
116.195	24.500	23.687	24.000
117.275	24.300	23.767	24.000
118.409	24.200	23.837	24.000
119.440	24.300	23.897	26.000
120.554	24.200	23.932	26.000
121.593	24.200	23.943	26.000
122.695	24.000	23.932	26.000
123.760	23.900	23.918	26.000
124.893	23.900	23.890	26.000
125.995	23.800	23.857	26.000
127.029	23.800	23.828	26.000
128.109	24.000	23.813	26.000
129.141	24.300	23.812	26.000
130.298	24.800	23.833	26.000
131.337	25.300	23.857	26.000
132.426	26.000	23.923	26.000
133.530	26.900	24.027	26.000
134.568	27.200	24.145	26.000
135.631	27.100	24.268	26.000
136.671	27.200	24.333	26.000
137.799	27.100	24.465	26.000
138.900	27.000	24.593	26.000
139.932	26.600	24.713	26.000
141.010	26.500	24.828	26.000
142.049	26.200	24.930	26.000
143.209	25.900	25.020	26.000
144.254	25.800	25.060	26.000
145.362	25.700	25.137	26.000
146.427	25.600	25.202	26.000
147.463	25.400	25.252	26.000
148.607	25.300	25.283	26.000
149.663	25.200	25.297	26.000
150.777	25.200	25.322	26.000
151.949	25.100	25.343	26.000
152.983	25.000	25.367	26.000
154.072	25.200	25.395	26.000
155.122	25.500	25.430	28.000
156.159	25.600	25.453	28.000
157.323	26.100	25.538	28.000
158.358	26.200	25.575	28.000
159.391	26.800	25.667	28.000
160.483	27.400	25.782	28.000
161.523	28.000	25.915	28.000
162.565	28.500	26.067	28.000
163.623	28.600	26.143	28.000
164.654	28.600	26.290	28.000
165.732	28.500	26.418	28.000
166.859	28.100	26.507	28.000
167.906	27.900	26.563	28.000
169.007	27.700	26.588	28.000
170.038	27.500	26.600	28.000
171.144	27.200	26.605	28.000
172.189	27.000	26.602	28.000
173.230	26.700	26.595	28.000
174.313	26.600	26.587	28.000
175.344	26.600	26.585	28.000
176.433	26.600	26.593	28.000
177.473	26.600	26.600	28.000
178.505	26.900	26.628	28.000
179.595	27.300	26.677	28.000
180.629	27.700	26.740	28.000

# Log finished at: 10/22/13 13:49:00
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:50:21
# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	23.900	23.900	20.000
1.080	24.000	23.950	20.000
2.175	23.900	23.925	20.000
3.219	23.800	23.900	20.000
4.280	23.700	23.863	20.000
5.341	23.600	23.810	20.000
6.375	23.600	23.791	20.000
7.470	23.600	23.762	20.000
8.509	23.700	23.747	20.000
9.603	23.700	23.735	20.000
10.641	23.700	23.733	20.000
11.725	23.600	23.725	20.000
12.855	23.500	23.705	20.000
13.898	23.500	23.692	20.000
14.974	23.500	23.673	20.000
16.005	23.400	23.654	20.000
17.087	23.400	23.633	20.000
18.162	23.500	23.622	20.000
19.194	23.400	23.615	20.000
20.270	23.400	23.606	20.000
21.326	23.400	23.595	20.000
22.371	23.300	23.582	20.000
23.501	23.300	23.568	20.000
24.558	23.300	23.553	20.000
25.590	23.300	23.548	20.000
26.655	23.300	23.537	20.000
27.687	23.200	23.523	20.000
28.806	23.100	23.504	20.000
29.900	23.200	23.492	20.000
30.938	23.100	23.485	20.000
32.079	23.000	23.469	20.000
33.110	23.000	23.453	20.000

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:51:15
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	22.500	22.500	20.000
1.188	22.400	22.450	20.000
2.220	22.400	22.425	20.000
3.310	22.400	22.433	20.000
4.355	22.500	22.450	20.000
5.395	22.400	22.450	20.000
6.426	22.600	22.464	20.000
7.513	22.500	22.469	20.000
8.580	22.400	22.453	20.000
9.680	22.300	22.441	20.000
10.784	22.300	22.432	20.000
11.816	22.200	22.420	20.000
12.947	22.300	22.409	20.000
14.061	22.100	22.392	20.000
15.093	22.100	22.369	20.000
16.245	22.100	22.354	20.000
17.311	22.000	22.333	20.000
18.406	22.100	22.319	20.000
19.448	22.000	22.303	20.000
20.506	22.000	22.294	20.000
21.612	22.000	22.278	20.000
22.665	21.900	22.264	20.000
23.765	21.900	22.246	20.000
24.796	22.000	22.240	20.000

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:52:09
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	21.500	21.500	30.000
1.213	21.500	21.500	30.000
2.290	21.500	21.525	30.000
3.340	21.500	21.517	20.000
4.379	21.500	21.512	20.000
5.498	21.400	21.490	20.000
6.533	21.500	21.491	20.000
7.591	21.400	21.485	20.000
8.692	21.400	21.467	20.000
9.727	21.500	21.471	20.000
10.812	21.400	21.463	20.000
11.908	21.300	21.448	20.000
12.949	21.400	21.445	20.000

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:53:23
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
1.000	0.000
2.000	0.000
3.000	0.000
4.000	0.000
5.000	0.000

# Log finished at: 10/22/13 13:53:25
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:53:27
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
1.000	0.000
2.000	0.000
3.000	0.000

# Log finished at: 10/22/13 13:53:28
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:55:20
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.000	20.000	20.000
1.100	20.000	20.000	20.000

# Log finished at: 10/22/13 13:55:21
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:55:37
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	19.900	19.900	30.000
1.176	20.000	19.950	30.000
2.245	19.900	19.950	30.000
3.345	20.000	19.950	30.000
4.376	20.000	19.975	30.000
5.507	19.900	19.980	30.000
6.600	20.100	19.992	30.000
7.659	20.100	20.007	30.000
8.775	20.200	20.020	30.000
9.817	20.600	20.076	30.000
10.919	21.100	20.168	30.000
11.951	22.400	20.348	30.000
13.050	23.400	20.596	30.000
14.112	24.400	20.884	30.000
15.143	24.600	21.027	30.000
16.246	25.000	21.300	30.000
17.279	24.900	21.540	30.000
18.342	24.800	21.744	30.000
19.476	24.800	21.924	30.000
20.521	24.500	22.072	30.000
21.612	24.300	22.192	30.000
22.644	24.200	22.244	30.000
23.677	24.000	22.329	30.000
24.796	23.800	22.400	30.000
25.834	23.500	22.453	30.000
26.910	23.400	22.496	30.000
27.969	23.300	22.529	30.000
29.001	23.200	22.542	30.000
30.128	23.100	22.563	30.000
31.198	23.100	22.581	30.000
32.230	23.400	22.607	30.000
33.291	23.900	22.647	30.000
34.349	24.600	22.705	30.000
35.380	25.100	22.792	30.000
36.494	25.800	22.980	30.000
37.592	26.400	23.192	30.000
38.628	26.400	23.403	30.000
39.721	26.500	23.618	30.000
40.814	26.400	23.835	30.000
41.858	26.300	23.938	30.000
42.978	26.000	24.138	30.000
44.107	25.700	24.322	30.000
45.147	25.500	24.482	30.000
46.247	25.300	24.613	30.000
47.289	25.200	24.698	30.000
48.391	25.100	24.745	30.000
49.432	25.000	24.763	20.000
50.478	24.900	24.767	20.000
51.580	24.800	24.763	20.000
52.623	24.700	24.758	20.000
53.748	24.400	24.748	20.000
54.778	24.400	24.737	20.000
55.846	24.300	24.732	20.000
56.978	24.400	24.733	20.000
58.042	24.200	24.738	20.000
59.140	24.100	24.745	20.000
60.179	24.200	24.758	20.000
61.262	24.000	24.778	20.000
62.307	24.000	24.800	20.000
63.359	24.000	24.812	20.000
64.480	23.900	24.840	20.000
65.516	23.800	24.863	20.000
66.674	23.800	24.885	20.000

############################ Log - Start ############################
# Log initialized at: 10/22/13 13:57:02
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	23.100	23.100	20.000
1.180	23.100	23.100	20.000
2.241	23.200	23.125	20.000
3.292	23.100	23.133	20.000
4.323	23.000	23.113	20.000
5.364	23.100	23.110	20.000
6.471	23.000	23.100	20.000
7.522	23.100	23.092	20.000
8.615	23.000	23.080	20.000
9.686	22.900	23.059	20.000
10.718	22.800	23.037	20.000
11.885	22.800	23.019	20.000
12.924	22.700	23.005	20.000

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:00:38
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.300	20.300	30.000
1.171	20.300	20.300	30.000
2.261	20.200	20.250	20.000
3.350	20.200	20.233	20.000
4.382	20.200	20.225	20.000
5.450	20.300	20.240	20.000
6.556	20.300	20.250	20.000
7.595	20.300	20.250	20.000
8.647	20.300	20.253	20.000
9.730	20.300	20.259	20.000
10.762	20.200	20.258	20.000
11.847	20.300	20.257	20.000
12.890	20.200	20.252	20.000
13.992	20.100	20.240	20.000
15.051	20.000	20.226	20.000
16.089	20.200	20.225	20.000
17.192	20.100	20.217	20.000
18.224	20.200	20.209	20.000
19.359	20.100	20.206	20.000
20.414	20.200	20.206	20.000
21.514	20.100	20.203	20.000
22.548	20.100	20.200	20.000
23.592	20.100	20.198	20.000
24.748	20.100	20.195	20.000
25.792	20.300	20.196	20.000
26.898	19.900	20.185	20.000
27.929	20.000	20.181	20.000
29.070	20.100	20.176	20.000
30.160	20.200	20.177	20.000
31.198	20.200	20.178	20.000
32.370	20.100	20.177	20.000
33.447	20.100	20.172	20.000
34.549	20.200	20.172	20.000
35.585	20.200	20.170	20.000
36.667	20.100	20.165	20.000
37.743	20.000	20.158	20.000
38.778	19.900	20.150	20.000

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:02:29
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	19.800	19.800	30.000
1.102	19.800	19.800	30.000
2.135	19.800	19.800	30.000
3.238	19.800	19.800	30.000
4.271	19.800	19.800	30.000

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:04:10
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
1.000	0.000
2.000	1.000
3.000	2.000
4.000	3.000
5.000	4.000
6.000	5.000
7.000	6.000
8.000	7.000
9.000	8.000
10.000	9.000
11.000	10.000

# Log finished at: 10/22/13 14:04:12
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:04:38
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
1.000	0.000
2.000	1.000
3.000	2.000
4.000	3.000
5.000	4.000
6.000	5.000
7.000	4.000
8.000	3.000
9.000	2.000
10.000	1.000
11.000	0.000

# Log finished at: 10/22/13 14:04:43
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:05:51
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	28.700	28.700	20.000
1.196	28.900	28.800	20.000
2.279	29.500	29.075	20.000
3.353	29.700	29.267	20.000
4.384	29.800	29.400	20.000
5.506	29.700	29.470	20.000
6.626	29.800	29.517	20.000
7.662	29.600	29.523	20.000
8.821	29.400	29.513	20.000
9.858	29.300	29.494	20.000
10.926	29.100	29.458	20.000
11.958	29.000	29.414	20.000
13.079	28.700	29.361	20.000
14.149	28.600	29.329	20.000
15.181	28.500	29.265	20.000
16.280	28.300	29.196	20.000
17.319	28.300	29.137	20.000
18.421	28.100	29.075	20.000
19.479	28.000	29.042	20.000
20.577	28.000	28.983	20.000
21.682	27.800	28.919	20.000
22.722	27.700	28.859	20.000
23.822	27.600	28.798	20.000
24.854	27.400	28.735	20.000
25.988	27.300	28.673	20.000
27.026	27.300	28.643	20.000
28.058	27.300	28.587	20.000
29.144	27.300	28.536	20.000
30.178	27.300	28.488	20.000
31.296	27.100	28.441	20.000
32.361	27.000	28.415	20.000
33.461	27.100	28.368	20.000
34.551	27.000	28.322	20.000
35.587	26.800	28.267	20.000
36.671	26.800	28.192	20.000
37.703	26.600	28.097	20.000
38.838	26.600	27.992	20.000
39.878	26.700	27.940	20.000
40.972	26.600	27.835	20.000
42.033	26.500	27.727	20.000
43.073	26.300	27.620	20.000
44.228	26.300	27.518	20.000
